dissim	el0	el1	el2	el3	el4	el5	el6	el7	el8	el9	el10	el11	el12	el13	el14	el15	max_el	diff	diffplus	diffminus	std	diff/std**0.2	diff/std**0.6	diff/std**1	diff/std**1.4	diff/std**2	maxmiddle	similarwindow_4.0	similarwindow_4.1	similarwindow_4.2	similarwindow_4.3	stat0	stat1	stat2	stat3	stat4	stat5	stat6	stat7	stat8	stat9	stat10	stat11	stat12	stat13	stat14	stat15	stat16	stat17	stat18	stat19	stat20	stat21	stat22	stat23	stat24	stat25	stat26	stat27	stat28	stat29	stat30	stat31	stat32	stat33	stat34	stat35	stat36	stat37	stat38	stat39	stat40	stat41	stat42	stat43	stat44	class
0.021936	0.035285	0.081401	0.032068	0.1934	0.14497	0.34168	0.49505	0.51722	0.40361	0.17718	0.14301	0.012536	0.041696	0.022798	0.020142	0.013239	0.51722	0.34858	0.20042	-0.14816	0.071517	0.37213	0.42418	0.48069	0.53584	0.57008	0.29688	0.129	0.61208	0.65729	0.65857	0.011279	0.020168	0.016994	0.10892	0.077604	0.1953	0.28376	0.28714	0.2165	0.096837	0.075444	0.0065603	0.0058563	0.004214	0.006306	0.0051695	0.11713	0.31406	0.17275	0.23311	-0.10548	0.04287	-0.035198	0.072856	0.1297	0.058191	0.055508	0.087843	0.12719	0.10516	0.14141	-0.014479	-0.0082431	0.09885	0.10287	-0.094441	0.092185	0.14573	0.11792	0.28829	-0.037097	-0.027826	-0.038898	0.055704	1.7451	223.5
0.013466	0.056053	0.13309	0.2024	0.34573	0.11561	0.10535	0.10642	0.21628	0.075282	0.057037	0.069768	0.024396	0.024637	0.017557	0.035699	0.030673	0.34573	0.15507	0.074911	-0.080158	0.046222	0.18062	0.24484	0.32839	0.42534	0.49441	0.48438	0.090614	0.2507	0.28775	0.32494	0.010891	0.059139	0.10098	0.18445	0.06131	0.021157	0.06276	0.11598	0.029898	0.030311	0.037129	0.0087471	0.0078864	0.0030826	0.0099414	0.0068733	0.17864	0.24941	0.19286	0.21161	-0.13951	0.11327	0.10534	0.13391	0.14141	0.13965	0.11196	0.12753	0.10755	0.1388	0.137	0.0035206	-0.083394	-0.087478	0.07482	-0.10197	0.12663	0.21628	0.18165	0.21571	-0.031747	0.021374	-0.010226	0.027168	1.7774	480.5
0.018164	0.10994	0.057317	0.034637	0.074269	0.092089	0.15777	0.26554	0.35398	0.37857	0.32681	0.21223	0.024794	0.017927	0.043225	0.015418	0.038644	0.37857	0.2717	0.1436	-0.1281	0.059343	0.30106	0.36958	0.45025	0.53615	0.60088	0.3125	0.19259	0.50687	0.79928	0.85987	0.065982	0.014263	0.0066298	0.016962	0.05146	0.083934	0.1445	0.1933	0.2026	0.17444	0.11285	0.011553	0.010843	0.0256	0.0047198	0.010151	0.20005	0.33515	0.21413	0.26433	0.068594	-0.10649	0.023532	0.087433	0.080896	0.13747	0.11011	0.10615	0.13005	0.13328	0.13805	0.10947	0.14117	0.026272	0.051504	0.10298	0.002387	0.077514	0.023827	0.12473	-0.045817	-0.043348	-0.051277	-0.013178	2.0527	393.5
0.017144	0.096951	0.20663	0.083057	0.093777	0.081327	0.080126	0.20876	0.27365	0.2917	0.41916	0.26599	0.042902	0.056585	0.030612	0.052271	0.046447	0.41916	0.20605	0.11382	-0.092232	0.056351	0.23069	0.28907	0.35928	0.43553	0.49348	0.51562	0.18097	0.34313	0.31801	0.35603	0.062561	0.097821	0.013824	0.062286	0.012567	0.050034	0.024354	0.1487	0.15857	0.2225	0.14119	0.023265	0.015002	0.0053307	0.025797	0.020769	0.17073	0.29334	0.21503	0.23571	-0.010182	0.13988	0.13108	-0.055855	-0.13849	-0.013796	0.079835	0.11183	0.11137	0.1402	0.14022	0.1142	-0.0089755	-0.13418	-0.01348	-0.11236	0.01881	0.11104	-0.011058	0.11634	-0.04529	-0.029288	-0.044685	-0.0082394	1.9822	280
0.00923	0.034601	0.049071	0.075953	0.072365	0.10856	0.075315	0.12032	0.20254	0.15942	0.11982	0.044313	0.0094894	0.0093195	0.016699	0.018058	0.022454	0.20254	0.11453	0.064183	-0.050349	0.031042	0.14443	0.22923	0.35744	0.5217	0.58327	0.51562	0.12704	0.376	0.66379	0.69595	0.0069647	0.0094679	0.038993	0.01268	0.025823	0.040247	0.06793	0.12041	0.091341	0.067679	0.023504	0.0029157	0.0042401	0.004176	0.005576	0.0052414	0.26132	0.27446	0.26057	0.26681	-0.13956	0.087408	-0.030655	-0.00063278	-0.13939	0.13187	0.070345	0.023069	0.055874	0.069853	0.14125	0.13422	0.0315	0.022244	-0.14133	0.02313	0.26116	0.13818	0.25114	0.21278	0.033928	-0.0069466	0.035348	0.016065	1.8151	138
0.01132	0.1004	0.058937	0.065037	0.11161	0.075421	0.19065	0.21462	0.2466	0.21382	0.092352	0.061983	0.028227	0.027338	0.021205	0.021648	0.013007	0.2466	0.18209	0.097989	-0.084104	0.041769	0.21642	0.3054	0.42575	0.56958	0.66344	0.35938	0.22061	0.65035	0.65245	0.67303	0.054931	0.0075939	0.015973	0.063382	0.041114	0.10142	0.11473	0.13083	0.1134	0.049199	0.020733	0.016864	0.0035049	0.009502	0.013617	0.010716	0.21304	0.28723	0.21921	0.24559	0.10398	0.053822	0.040718	0.064495	0.10811	0.13754	0.13138	0.14096	0.14138	0.13572	0.049089	-0.090634	-0.046997	-0.1394	-0.044886	-0.14119	0.29552	0.15858	0.28563	0.24488	0.06865	-0.016011	0.065557	0.028597	1.8399	184.5
0.0099551	0.035382	0.071606	0.061038	0.10322	0.079498	0.1267	0.12284	0.22832	0.18133	0.061278	0.033636	0.021484	0.012593	0.013982	0.013885	0.011183	0.22832	0.1402	0.068296	-0.071907	0.035973	0.17168	0.25703	0.3792	0.53087	0.61116	0.42188	0.098618	0.14956	0.15855	0.69351	0.01036	0.048144	0.031025	0.054913	0.042414	0.067197	0.055156	0.12125	0.096191	0.03257	0.0039458	0.0074362	0.0016246	0.0074798	0.0030728	0.0024858	0.26395	0.28533	0.25037	0.26881	0.10137	0.020934	0.11547	0.13738	0.13387	0.14129	0.14002	0.13971	0.14107	0.13859	-0.12579	0.10503	-0.055273	0.11843	-0.0064122	-0.09588	0.23612	0.10873	0.24901	0.19237	0.019983	-0.023861	0.036224	0.003519	1.8117	499.5
0.010793	0.073047	0.04719	0.14108	0.24291	0.18369	0.10173	0.055647	0.082589	0.12899	0.11682	0.022663	0.011437	0.01466	0.011139	0.013137	0.011849	0.24291	0.153	0.07732	-0.075681	0.036503	0.1868	0.27806	0.40797	0.56867	0.65595	0.25	0.21168	0.53576	0.59902	0.73839	0.035255	0.021209	0.075977	0.13409	0.098438	0.053965	0.028272	0.043943	0.073734	0.061998	0.0079324	0.0038356	0.00708	0.001319	0.0032672	0.0036917	0.28407	0.32937	0.28324	0.30152	-0.067127	-0.12559	0.12241	0.09403	0.12841	0.14113	-0.018143	0.1373	0.05813	0.14052	-0.12133	0.1202	0.0070298	-0.013242	0.026106	-0.052715	0.07231	0.0134	0.06196	0.052929	-0.031721	-0.046443	-0.037167	-0.039	1.9761	363
0.0094954	0.093791	0.099078	0.12676	0.073515	0.055736	0.14396	0.18591	0.19354	0.088268	0.071892	0.045735	0.0053028	0.0092925	0.017637	0.0047578	0.0092268	0.19354	0.12124	0.054901	-0.066337	0.035599	0.14877	0.22365	0.33125	0.46516	0.53472	0.34375	0.18756	0.64218	0.75091	0.75035	0.01303	0.070253	0.022823	0.043324	0.0296	0.076615	0.10074	0.10541	0.047509	0.038544	0.014343	0.0031405	0.0043426	0.0096413	0.0013092	0.0035102	0.2485	0.25156	0.25966	0.25426	0.12391	-0.095839	-0.14128	0.030447	0.13963	0.13696	0.1151	0.10912	0.12309	0.12784	0.13741	0.13837	-0.13043	0.10492	-0.011466	0.040253	0.23155	0.12468	0.26518	0.20578	0.016299	-0.015197	0.026925	0.0062788	1.7598	311
0.014054	0.054648	0.087945	0.15414	0.15321	0.18142	0.18102	0.25367	0.29553	0.22448	0.13477	0.14348	0.017791	0.010581	0.0096464	0.0088674	0.011381	0.29553	0.25862	0.13888	-0.11974	0.053746	0.29229	0.3732	0.47239	0.58197	0.66506	0.29688	0.32465	0.91421	0.80583	0.92445	0.042483	0.059958	0.090162	0.081935	0.09623	0.097648	0.13748	0.15677	0.11966	0.073475	0.076275	0.0097497	0.0032785	0.0019012	0.0026712	0.0077684	0.26328	0.31325	0.27765	0.29148	-0.12522	-0.063761	0.036949	0.13094	0.14122	0.12043	0.1149	0.14112	0.13494	0.10798	0.13838	-0.032389	-0.086335	0.13635	-0.12244	-0.10116	0.1123	-0.074829	0.088666	0.040394	-0.010995	-0.051456	-0.027742	-0.041129	2.0498	342
0.021569	0.055266	0.052629	0.021596	0.028465	0.033847	0.12751	0.28088	0.38598	0.39789	0.45247	0.40582	0.096727	0.021225	0.025723	0.016349	0.016964	0.45247	0.31879	0.1921	-0.12669	0.069199	0.34256	0.39563	0.45412	0.51223	0.55072	0.34375	0.11423	0.57462	0.65208	0.64177	0.015645	0.030279	0.010176	0.015959	0.022103	0.071015	0.15294	0.21601	0.23039	0.25487	0.22246	0.054308	0.0095713	0.0066793	0.0083345	0.0048434	0.11669	0.33415	0.18641	0.244	-0.039689	0.051998	0.06708	-0.12276	-0.12835	0.084448	0.10938	0.079332	0.046038	0.072672	0.10173	0.016858	-0.13826	0.0067762	0.13539	0.093796	0.090337	0.15392	0.11636	0.29044	-0.040213	-0.033588	-0.034309	0.048083	1.7665	452.5
0.019181	0.030685	0.031867	0.031313	0.13567	0.27797	0.35642	0.32354	0.35086	0.34491	0.26247	0.20603	0.028257	0.0099685	0.011334	0.028875	0.018775	0.35642	0.32868	0.18341	-0.14527	0.069193	0.3532	0.40793	0.46825	0.52819	0.5679	0.25	0.2545	0.95675	1.0655	1.0971	0.016165	0.0058523	0.010612	0.074666	0.15278	0.2052	0.17251	0.19249	0.18312	0.14098	0.10931	0.0053556	0.0082518	0.0060839	0.015389	0.0022108	0.17696	0.35232	0.21724	0.27154	-0.062965	-0.099369	-0.13614	0.097354	0.098767	0.051332	0.13465	0.10085	0.13997	0.12555	0.14093	-0.12473	-0.14074	0.12641	0.13519	0.022455	-0.0084731	0.044292	0.037167	0.1361	-0.051849	-0.054471	-0.044619	-0.017077	2.0209	412
0.015974	0.081972	0.063292	0.12524	0.32207	0.21483	0.27223	0.19605	0.25167	0.099653	0.08421	0.073372	0.022107	0.019423	0.011652	0.01533	0.029855	0.32207	0.24109	0.14774	-0.09335	0.051135	0.2752	0.3584	0.46243	0.57933	0.66694	0.17188	0.11738	0.70247	0.75182	0.85792	0.071067	0.036951	0.068191	0.18861	0.12677	0.16346	0.1153	0.13852	0.055395	0.046328	0.039266	0.012873	0.01232	0.0059313	0.010654	0.0070247	0.20667	0.28055	0.24274	0.25142	-0.1351	0.038614	0.10946	-0.0078947	0.02936	0.015021	0.0039125	0.072701	0.08645	0.097751	0.13005	0.040923	-0.024111	0.14099	0.027312	0.11573	0.31654	0.11309	0.19217	0.20006	0.072811	-0.023469	-0.0056667	0.0019396	1.8823	818
0.012571	0.062434	0.075037	0.089951	0.11023	0.15319	0.21218	0.24082	0.22297	0.1361	0.14187	0.07703	0.003839	0.019461	0.0151	0.0099071	0.008354	0.24082	0.19237	0.11128	-0.081086	0.046205	0.22407	0.30379	0.40751	0.52789	0.61363	0.28125	0.24634	0.85475	0.87401	0.79087	0.011194	0.023111	0.0088917	0.060349	0.081362	0.12211	0.14198	0.12456	0.073373	0.07544	0.043214	0.0013866	0.0059444	0.0074847	0.0028478	0.003444	0.2656	0.31387	0.28157	0.29149	-0.14142	-0.13025	0.14142	0.10324	0.13949	0.051706	0.030104	0.081209	0.12112	0.13806	0.076821	-0.018424	0.13013	0.062061	-0.017634	-0.13945	0.11092	-0.02459	0.075684	0.05411	-0.017519	-0.048204	-0.028858	-0.037184	1.9586	363
0.011225	0.037676	0.20907	0.25618	0.19051	0.03974	0.01946	0.015638	0.014224	0.0147	0.0098231	0.014308	0.010846	0.02129	0.040577	0.041092	0.0086683	0.25618	0.10411	0.052652	-0.051455	0.031588	0.13083	0.20622	0.31947	0.46407	0.52111	0.39062	0.061633	0.2485	0.24698	0.2533	0.020539	0.096352	0.13875	0.11226	0.018294	0.012059	0.0017323	0.0041661	0.0076016	0.0037644	0.0079389	0.0043375	0.0035083	0.014269	0.019837	0.0046628	0.17393	0.24868	0.1566	0.19842	0.06537	0.058619	0.11568	0.030525	-0.058153	0.13652	0.095208	-0.074009	0.13936	0.12721	0.08843	0.12025	0.099434	-0.13893	0.14136	-0.14113	0.51842	0.44121	0.47325	0.51125	0.202	0.13807	0.17511	0.21426	1.0657	280.5
0.023029	0.069927	0.13327	0.25084	0.11335	0.161	0.36801	0.40131	0.25146	0.44124	0.50625	0.023748	0.02296	0.022046	0.070634	0.035324	0.020268	0.50625	0.3584	0.21357	-0.14482	0.073297	0.38073	0.42977	0.48238	0.53298	0.56241	0.25	0.1643	0.38481	0.50587	0.49918	0.026133	0.071756	0.13435	0.063355	0.087854	0.20241	0.22108	0.15008	0.24343	0.27043	0.013203	0.0099566	0.016939	0.021995	0.00821	0.0072779	0.12226	0.31446	0.16161	0.23246	0.12548	0.12266	0.12908	-0.04222	0.10697	0.097981	0.096222	-0.14067	0.094623	0.13233	0.086272	-0.086297	-0.048255	0.10321	-0.073177	0.10729	0.13218	0.15914	0.1055	0.30319	-0.043142	-0.030516	-0.049759	0.057857	1.5637	286
0.010859	0.049781	0.1822	0.18319	0.2441	0.042122	0.0818	0.059183	0.02449	0.016012	0.057178	0.020698	0.048233	0.047824	0.032748	0.025801	0.024172	0.2441	0.095326	0.046403	-0.048923	0.036771	0.11622	0.17249	0.25238	0.35104	0.40529	0.39062	0.12187	0.29833	0.2464	0.29815	0.019918	0.027301	0.098975	0.12066	0.019116	0.030486	0.028878	0.014419	0.008921	0.030908	0.010419	0.020617	0.014377	0.013101	0.010354	0.015299	0.17882	0.22239	0.1655	0.19144	-0.012996	-0.0051502	0.11855	0.11363	-0.10528	0.00057664	0.018341	0.03125	-0.13785	0.11793	-0.084654	-0.1074	0.10104	0.039163	0.011402	-0.13803	0.33121	0.39298	0.30176	0.37617	0.060252	0.10788	0.045445	0.10865	1.4671	36
0.017516	0.030262	0.060048	0.037653	0.12122	0.12454	0.22057	0.31429	0.31254	0.3355	0.32287	0.21107	0.031236	0.01615	0.038728	0.016487	0.017002	0.3355	0.29737	0.15592	-0.14144	0.066703	0.3219	0.37723	0.43923	0.50197	0.54571	0.17188	0.18287	1.1561	1.0515	0.76373	0.010621	0.02513	0.019393	0.067196	0.066478	0.11727	0.1669	0.16899	0.17954	0.17261	0.11194	0.016566	0.0063918	0.011342	0.0026005	0.0057616	0.19941	0.33851	0.21346	0.26753	-0.13849	0.1414	0.11129	0.089491	0.13326	0.13826	0.13973	0.11765	0.13008	0.13135	0.1414	0.14139	-0.12853	-0.079284	-0.1413	-0.065468	-0.085949	-0.0022412	-0.067793	0.052396	-0.047378	-0.050589	-0.048116	-0.025286	2.1049	337.5
0.012672	0.040784	0.045035	0.16071	0.14177	0.12622	0.22785	0.26861	0.14912	0.099791	0.097664	0.090224	0.068785	0.048582	0.038832	0.0094146	0.016912	0.26861	0.19773	0.087033	-0.1107	0.044267	0.2323	0.32035	0.43681	0.57372	0.66811	0.20312	0.25004	0.58102	0.4554	0.4282	0.028912	0.025138	0.085925	0.077542	0.075586	0.12515	0.1478	0.081543	0.026847	0.072093	0.059355	0.035132	0.026642	0.020721	0.0032903	0.0075624	0.22821	0.29742	0.20557	0.25078	-0.08055	0.082042	0.13124	0.10429	0.017189	0.099554	0.097545	0.10452	-0.078879	-0.095036	-0.04566	0.13464	-0.12881	0.13364	-0.085457	-0.13739	-0.050854	-0.042934	-0.077541	-0.016954	-0.042365	-0.040434	-0.045052	-0.033769	1.9949	399.5
0.017749	0.073054	0.087591	0.12127	0.070897	0.1392	0.18807	0.25303	0.30854	0.26973	0.33975	0.26225	0.072627	0.026413	0.039982	0.042363	0.023073	0.33975	0.27071	0.15236	-0.11834	0.065171	0.2944	0.34821	0.4091	0.47141	0.5159	0.25	0.23628	0.66841	0.6687	0.70376	0.036266	0.052813	0.029878	0.035316	0.082108	0.1004	0.13541	0.17644	0.14942	0.1878	0.14274	0.036152	0.015886	0.029742	0.016978	0.0069933	0.18175	0.30608	0.20618	0.24471	0.13275	0.14038	-0.13733	0.0017915	0.02968	0.13319	0.13008	0.057722	0.090164	0.092559	0.10987	0.1123	0.01372	-0.0027572	-0.072193	0.12472	-0.021996	0.012986	-0.015974	0.066444	-0.03206	-0.042904	-0.040032	-0.020403	2.1567	558
0.015782	0.035377	0.030979	0.020426	0.096162	0.13569	0.24888	0.28047	0.28862	0.24562	0.18843	0.15012	0.033571	0.026418	0.021448	0.021316	0.014864	0.28862	0.23873	0.11382	-0.12491	0.054	0.26956	0.34354	0.43405	0.53388	0.60962	0.25	0.082938	1.1563	0.81466	0.77182	0.0098357	0.016874	0.016355	0.05207	0.06979	0.13279	0.1548	0.1532	0.12991	0.1051	0.092548	0.02116	0.0040162	0.0034517	0.0078247	0.00066313	0.19711	0.31384	0.21486	0.25347	0.020691	-0.0024789	-0.11664	0.11593	0.14015	0.13378	0.094163	0.14034	0.1325	0.082803	-0.040263	-0.020031	-0.1161	0.13867	0.081833	-0.016913	0.009278	0.078344	0.063767	0.11891	-0.044634	-0.039724	-0.035281	-0.014254	2.1216	1178
0.013176	0.049542	0.13663	0.20359	0.15926	0.057149	0.15719	0.078476	0.25567	0.24388	0.23393	0.1612	0.038264	0.069407	0.069032	0.02401	0.017111	0.25567	0.24228	0.11214	-0.13014	0.049499	0.27836	0.36723	0.47977	0.60761	0.70223	0.34375	0.21759	0.55179	0.53947	0.41206	0.017653	0.072559	0.10828	0.085981	0.031633	0.084439	0.043052	0.1357	0.1308	0.12527	0.085563	0.012359	0.025552	0.027036	0.003606	0.0044742	0.23961	0.31281	0.22828	0.26862	0.082894	0.1397	0.13782	0.11946	0.02861	0.12545	0.053008	0.14037	0.12744	0.1293	0.1403	0.13288	0.065965	0.10207	0.084786	-0.13703	-0.0061721	-0.049102	-0.0035822	0.0078735	-0.041169	-0.045881	-0.041733	-0.039336	2.0222	1047
0.0094967	0.11762	0.10684	0.12534	0.16808	0.03804	0.032334	0.047334	0.039213	0.020815	0.021817	0.025055	0.038421	0.033552	0.077249	0.032496	0.044536	0.16808	0.08275	0.029754	-0.052996	0.03289	0.10316	0.16002	0.24417	0.35074	0.3975	0.375	0.072361	0.3323	0.34118	0.35264	0.041659	0.057179	0.072731	0.092452	0.020634	0.016197	0.018023	0.03021	0.013828	0.011764	0.012907	0.0057685	0.015013	0.03152	0.014024	0.016235	0.26279	0.28846	0.23539	0.26379	-0.030968	-0.058549	-0.1414	0.097953	0.11389	0.12367	0.14129	-0.10753	-0.050901	-0.084191	-0.12198	0.090472	0.13892	-0.13404	0.14052	-0.057574	0.30874	0.2971	0.32627	0.31557	0.028283	0.01839	0.035904	0.031383	1.4016	530.5
0.0091499	0.045634	0.052986	0.060477	0.13221	0.10086	0.15337	0.14031	0.18945	0.20434	0.10673	0.036468	0.021416	0.026638	0.011516	0.013052	0.0073152	0.20434	0.16187	0.074068	-0.0878	0.033712	0.20079	0.30845	0.46631	0.66518	0.75762	0.34375	0.18967	0.711	0.65674	0.39314	0.01295	0.025957	0.025898	0.072134	0.054967	0.082998	0.078739	0.10277	0.10848	0.058269	0.020006	0.0017255	0.0077908	0.0062745	0.0041581	0.0031271	0.2633	0.28402	0.25666	0.27079	-0.082834	-0.03608	-0.072684	0.10712	0.1084	0.11661	0.076471	0.11382	0.14017	0.10641	0.1009	0.1108	0.10718	-0.13674	-0.087324	-0.12306	0.16949	0.021211	0.18588	0.12023	0.00062057	-0.04223	0.0075431	-0.019546	1.8815	248
0.010027	0.050318	0.040761	0.081286	0.19852	0.21342	0.15909	0.14649	0.16324	0.16854	0.06	0.048832	0.014946	0.01018	0.015915	0.0066792	0.014445	0.21342	0.18603	0.093058	-0.092973	0.036206	0.2275	0.33974	0.50001	0.69866	0.80503	0.17188	0.18146	0.2413	0.23084	0.39431	0.012881	0.022134	0.044916	0.10617	0.11438	0.086705	0.077694	0.089619	0.089585	0.032139	0.025911	0.0014576	0.0051056	0.0078083	0.0022261	0.006029	0.26011	0.30407	0.26177	0.2795	-0.1414	0.11263	0.092903	0.13087	0.12831	0.10837	0.1413	0.10008	0.13851	0.12896	0.14074	0.028059	-0.14116	0.14022	0.13971	0.10375	0.12325	0.0099187	0.13749	0.089353	-0.014395	-0.047991	-0.0063281	-0.029573	1.8685	243
0.010202	0.044378	0.072153	0.11346	0.10089	0.1065	0.07737	0.13558	0.17856	0.16757	0.10346	0.044356	0.034973	0.014548	0.021766	0.016721	0.006124	0.17856	0.1282	0.039608	-0.08859	0.032897	0.15981	0.24788	0.3782	0.54324	0.61569	0.42188	0.074534	0.3246	0.23084	0.30351	0.017301	0.0033498	0.02984	0.061699	0.063334	0.024031	0.08488	0.11153	0.10544	0.071877	0.020978	0.0093117	0.008895	0.0079324	0.0064296	0.0037348	0.28453	0.29773	0.27068	0.28659	-0.1352	-0.090825	-0.13017	0.0009619	0.010542	0.086916	-0.029756	-0.014005	-0.018906	-0.072233	-0.12868	0.11799	0.0011654	-0.073578	-0.12368	-0.048873	0.025732	-0.028543	0.10925	0.03382	-0.038178	-0.050113	-0.020097	-0.040648	1.8413	329
0.012672	0.10373	0.060083	0.08013	0.048514	0.052143	0.074564	0.19839	0.23749	0.24777	0.17516	0.072184	0.0097755	0.017828	0.010903	0.015863	0.0090369	0.24777	0.17511	0.10459	-0.070521	0.044553	0.20546	0.28261	0.38441	0.50385	0.58664	0.3125	0.15164	0.62469	0.69303	0.60577	0.056043	0.030186	0.050142	0.026184	0.035601	0.020412	0.098538	0.13568	0.14309	0.10217	0.039351	0.0033596	0.0024721	0.0080346	0.0053902	0.0062179	0.27126	0.32041	0.27279	0.29216	0.11859	0.098664	-0.015215	0.026003	-0.14032	0.094801	-0.038458	0.058629	0.04849	0.039369	0.10807	-0.13244	-0.066995	-0.12217	-0.11531	-0.090878	0.13286	0.012759	0.060225	0.070801	-0.019213	-0.042385	-0.029991	-0.033315	1.9412	661
0.0077438	0.078913	0.11401	0.173	0.061973	0.083086	0.076942	0.070267	0.056528	0.056685	0.046492	0.017681	0.010891	0.029619	0.013039	0.016122	0.010563	0.173	0.10996	0.056547	-0.053411	0.025703	0.14399	0.24623	0.41178	0.63052	0.66213	0.35938	0.17208	0.18012	0.34121	0.22359	0.041157	0.068821	0.09861	0.032894	0.044098	0.042814	0.037453	0.031066	0.030785	0.021891	0.0098818	0.002709	0.0091755	0.0079917	0.0065009	0.0016327	0.24528	0.30554	0.27381	0.27709	0.015146	0.010839	0.060842	0.14035	0.1404	0.08537	0.13506	0.09891	-0.12671	-0.041314	-0.066032	-0.10755	-0.035493	-0.11459	-0.020403	0.14142	0.20107	0.17339	0.21927	0.20313	0.0038087	-0.015416	0.00084801	-0.0016354	1.809	391
0.017469	0.067905	0.059876	0.051859	0.19007	0.1418	0.35753	0.34388	0.39515	0.21944	0.093914	0.029647	0.038503	0.0305	0.021971	0.011976	0.01583	0.39515	0.25886	0.1224	-0.13646	0.059598	0.28659	0.35122	0.42719	0.50793	0.5687	0.4375	0.068733	0.69928	0.71001	0.71266	0.032209	0.021826	0.031211	0.10095	0.075228	0.19013	0.17832	0.21021	0.11864	0.040743	0.012072	0.0090094	0.0198	0.0025907	0.0019765	0.0050436	0.18512	0.31477	0.18908	0.24498	-0.11268	0.045097	-0.1175	0.13948	0.14095	0.13791	0.12763	0.13748	0.10969	-0.035487	-0.017465	0.034903	-0.038198	-0.13143	0.12074	0.066599	0.10107	0.15304	0.16366	0.22381	-0.04084	-0.026223	-0.023117	0.018661	1.6673	609.5
0.0080556	0.04571	0.10318	0.088073	0.060442	0.033726	0.059842	0.14729	0.21363	0.10817	0.018638	0.012583	0.013357	0.0094422	0.010349	0.023565	0.017202	0.21363	0.1097	0.054822	-0.054877	0.0276	0.14162	0.23547	0.38357	0.57726	0.62268	0.42188	0.11829	0.38209	0.4101	0.30463	0.032025	0.0091923	0.048702	0.035582	0.023555	0.032167	0.078335	0.11338	0.059425	0.0065666	0.0071804	0.0033916	0.0023891	0.0039389	0.0081706	0.0071377	0.24519	0.25921	0.2299	0.24636	-0.14003	-0.14116	0.092118	0.031355	-0.074494	0.12469	0.1378	0.14053	0.099343	-0.083124	-0.0062879	0.088053	-0.086562	0.013759	-0.12208	0.13185	0.37096	0.21865	0.33373	0.30241	0.10304	0.025487	0.080517	0.063406	1.6101	468.5
0.0095891	0.084147	0.10333	0.10769	0.048993	0.11785	0.13566	0.17886	0.15	0.050075	0.063474	0.043572	0.0093549	0.0079441	0.019452	0.0064594	0.0090494	0.17886	0.10603	0.064212	-0.041816	0.033734	0.13151	0.20196	0.30526	0.43537	0.49593	0.5	0.098732	0.64793	0.5525	0.60716	0.028674	0.044204	0.038451	0.011446	0.069924	0.074998	0.11211	0.081391	0.02678	0.036212	0.019359	0.0017859	0.0041735	0.0062102	0.0037435	0.0052027	0.27084	0.28089	0.27507	0.27637	0.022945	-0.14019	0.097454	-0.13415	0.0034053	0.015098	-0.016312	0.11345	0.1309	0.060027	0.1009	-0.10704	-0.084273	-0.13342	-0.023854	-0.12922	0.10715	-0.0095333	0.053803	0.049291	-0.021062	-0.046563	-0.036165	-0.036964	1.9832	611
0.0079433	0.070562	0.077976	0.076733	0.023729	0.077614	0.14252	0.079608	0.1942	0.053299	0.031279	0.034141	0.015295	0.016324	0.013833	0.0090817	0.01899	0.1942	0.072057	0.041272	-0.030785	0.027937	0.092801	0.15356	0.24902	0.37362	0.40471	0.54688	0.13637	0.3605	0.35355	0.43551	0.038415	0.00366	0.014473	0.018753	0.027139	0.082415	0.019597	0.10656	0.03879	0.014158	0.0079377	0.0027636	0.001877	0.004543	0.0037751	0.0040314	0.27398	0.27901	0.28091	0.27834	-0.13858	-0.12985	0.038061	-0.14107	0.055479	0.047245	0.00017098	0.10066	-0.090273	0.088232	0.052423	0.079811	-0.059464	0.14087	0.039943	0.13645	0.25239	0.14265	0.21572	0.20243	0.013918	-0.031139	-0.00027898	-0.0075774	1.8044	524.5
0.015968	0.09023	0.12418	0.12931	0.044759	0.07999	0.35837	0.17615	0.31906	0.18698	0.045834	0.11254	0.037625	0.034118	0.02116	0.019154	0.043666	0.35837	0.20068	0.098131	-0.10255	0.056462	0.22459	0.28121	0.34925	0.42308	0.47919	0.32812	0.10995	0.70453	0.67564	0.71716	0.038779	0.068795	0.020951	0.019792	0.035278	0.19046	0.093562	0.17045	0.099278	0.012448	0.054831	0.010237	0.018379	0.0092578	0.00059441	0.021117	0.259	0.32869	0.23167	0.27988	-0.10894	0.090091	-0.0047402	0.12672	0.12849	0.13877	0.1239	0.13225	0.13994	0.11157	-0.017684	-0.1414	0.12205	-0.071662	-0.13773	-0.14045	0.16245	0.10992	0.16292	0.16189	-0.009768	-0.043027	-0.0088132	-0.017814	1.9841	553
